step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
82000,2,5,103,813,1118,0,0.0010,0.0024,0.0505,0.3983,0.5478,4.4895
83000,10,8,135,847,1043,0,0.0049,0.0039,0.0661,0.4146,0.5105,4.4219
84000,15,16,166,895,949,1,0.0073,0.0078,0.0813,0.4385,0.4650,4.3459
85000,22,25,180,898,920,1,0.0108,0.0122,0.0880,0.4391,0.4499,4.3051
86000,29,32,216,927,842,0,0.0142,0.0156,0.1056,0.4531,0.4115,4.2322
87000,37,56,252,942,755,0,0.0181,0.0274,0.1234,0.4613,0.3697,4.1371
88000,54,71,287,935,699,1,0.0264,0.0347,0.1403,0.4570,0.3416,4.0528
89000,67,87,298,926,666,0,0.0328,0.0426,0.1458,0.4530,0.3258,3.9966
90000,88,115,346,906,589,0,0.0431,0.0563,0.1693,0.4432,0.2882,3.8772
91000,108,149,373,907,507,0,0.0528,0.0729,0.1825,0.4437,0.2480,3.7613
92000,131,194,397,869,455,1,0.0640,0.0948,0.1940,0.4247,0.2224,3.6466
93000,120,194,400,852,445,27,0.0597,0.0965,0.1989,0.4237,0.2213,3.6504
94000,122,190,373,841,460,41,0.0614,0.0957,0.1878,0.4235,0.2316,3.6682
95000,80,172,357,840,473,88,0.0416,0.0895,0.1857,0.4370,0.2461,3.7565
96000,75,138,355,798,499,131,0.0402,0.0740,0.1903,0.4279,0.2676,3.8086
97000,66,119,298,786,512,191,0.0371,0.0668,0.1673,0.4413,0.2875,3.8754
98000,51,92,287,771,564,192,0.0289,0.0521,0.1626,0.4368,0.3195,3.9660
99000,41,63,278,804,600,191,0.0230,0.0353,0.1557,0.4502,0.3359,4.0409
100000,36,52,248,782,644,189,0.0204,0.0295,0.1407,0.4438,0.3655,4.1044
101000,35,58,220,802,687,175,0.0194,0.0322,0.1221,0.4451,0.3812,4.1365
102000,15,39,196,779,720,201,0.0086,0.0223,0.1121,0.4454,0.4117,4.2293
103000,18,40,199,747,779,182,0.0101,0.0224,0.1116,0.4190,0.4369,4.2501
104000,18,30,172,722,827,194,0.0102,0.0170,0.0972,0.4081,0.4675,4.3058
105000,16,18,162,742,856,183,0.0089,0.0100,0.0903,0.4136,0.4771,4.3400
106000,16,17,163,734,899,151,0.0087,0.0093,0.0891,0.4013,0.4915,4.3576
107000,16,14,153,753,943,121,0.0085,0.0075,0.0814,0.4007,0.5019,4.3800
108000,16,10,113,777,1007,98,0.0083,0.0052,0.0588,0.4041,0.5237,4.4295
109000,16,9,114,784,1045,58,0.0081,0.0046,0.0579,0.3984,0.5310,4.4395
110000,0,11,126,784,1080,31,0.0000,0.0055,0.0630,0.3918,0.5397,4.4658
111000,0,11,126,769,1090,35,0.0000,0.0055,0.0631,0.3853,0.5461,4.4719
112000,0,14,123,787,1075,36,0.0000,0.0070,0.0615,0.3937,0.5378,4.4622
113000,0,16,129,820,1081,0,0.0000,0.0078,0.0630,0.4008,0.5283,4.4497
114000,1,21,154,834,1030,0,0.0005,0.0103,0.0755,0.4088,0.5049,4.4074
115000,2,29,172,862,979,0,0.0010,0.0142,0.0841,0.4217,0.4790,4.3635
116000,4,43,207,887,905,1,0.0020,0.0210,0.1012,0.4335,0.4423,4.2933
117000,7,59,240,916,824,0,0.0034,0.0288,0.1173,0.4477,0.4027,4.2175
118000,14,71,270,932,757,0,0.0068,0.0347,0.1321,0.4560,0.3704,4.1482
119000,32,81,316,920,697,0,0.0156,0.0396,0.1544,0.4497,0.3407,4.0601
120000,46,102,350,897,649,1,0.0225,0.0499,0.1712,0.4388,0.3175,3.9790
121000,53,104,334,893,639,19,0.0262,0.0514,0.1651,0.4414,0.3159,3.9694
122000,48,86,325,891,637,32,0.0242,0.0433,0.1636,0.4484,0.3206,3.9980
123000,37,81,303,896,665,47,0.0187,0.0409,0.1529,0.4521,0.3355,4.0449
124000,34,87,296,859,706,43,0.0172,0.0439,0.1493,0.4334,0.3562,4.0676
125000,35,86,280,870,720,40,0.0176,0.0432,0.1406,0.4370,0.3616,4.0819
126000,32,77,268,844,753,61,0.0162,0.0390,0.1358,0.4276,0.3815,4.1190
127000,29,76,238,822,787,67,0.0149,0.0389,0.1219,0.4211,0.4032,4.1588
128000,30,72,228,843,813,45,0.0151,0.0363,0.1148,0.4245,0.4094,4.1767
129000,18,78,218,819,854,46,0.0091,0.0393,0.1097,0.4122,0.4298,4.2144
130000,20,84,211,795,886,38,0.0100,0.0421,0.1057,0.3983,0.4439,4.2239
131000,10,78,217,794,909,28,0.0050,0.0388,0.1081,0.3954,0.4527,4.2520
132000,10,57,189,792,908,67,0.0051,0.0291,0.0966,0.4049,0.4642,4.2940
133000,2,24,174,777,920,119,0.0011,0.0127,0.0917,0.4096,0.4850,4.3648
134000,0,15,159,764,934,123,0.0000,0.0080,0.0849,0.4081,0.4989,4.3980
135000,0,14,148,773,970,100,0.0000,0.0073,0.0777,0.4058,0.5092,4.4168
136000,1,15,161,781,1013,59,0.0005,0.0076,0.0817,0.3962,0.5140,4.4155
137000,3,15,143,747,1044,58,0.0015,0.0077,0.0733,0.3827,0.5348,4.4416
138000,3,14,130,765,1073,45,0.0015,0.0071,0.0655,0.3854,0.5406,4.4564
139000,3,14,128,782,1094,18,0.0015,0.0069,0.0633,0.3869,0.5413,4.4597
140000,4,16,140,747,1106,20,0.0020,0.0079,0.0695,0.3711,0.5494,4.4580
141000,5,19,135,772,1114,0,0.0024,0.0093,0.0660,0.3775,0.5447,4.4528
142000,11,23,159,792,1060,0,0.0054,0.0112,0.0778,0.3873,0.5183,4.4020
143000,20,29,191,816,991,0,0.0098,0.0142,0.0933,0.3986,0.4841,4.3332
144000,26,48,233,819,919,1,0.0127,0.0235,0.1139,0.4005,0.4494,4.2504
145000,18,47,225,846,891,11,0.0089,0.0232,0.1110,0.4174,0.4396,4.2556
146000,14,49,209,843,883,35,0.0070,0.0245,0.1046,0.4219,0.4419,4.2673
147000,13,47,207,847,897,22,0.0065,0.0234,0.1029,0.4212,0.4460,4.2770
148000,15,55,230,836,891,15,0.0074,0.0271,0.1135,0.4124,0.4396,4.2496
149000,16,58,239,840,874,12,0.0079,0.0286,0.1179,0.4144,0.4312,4.2324
150000,20,70,261,839,855,0,0.0098,0.0342,0.1276,0.4103,0.4181,4.1927
150000,20,70,261,839,855,0,0.0098,0.0342,0.1276,0.4103,0.4181,4.1927
