step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung
92000,71,89,329,765,541,174,0.0396,0.0496,0.1833,0.4262,0.3014,3.9003
93000,71,83,301,756,582,177,0.0396,0.0463,0.1679,0.4216,0.3246,3.9453
94000,58,73,278,760,644,173,0.0320,0.0403,0.1533,0.4192,0.3552,4.0254
95000,43,55,251,787,646,186,0.0241,0.0309,0.1409,0.4416,0.3625,4.0875
96000,26,44,219,802,677,196,0.0147,0.0249,0.1239,0.4536,0.3829,4.1652
97000,14,30,173,771,732,241,0.0081,0.0174,0.1006,0.4483,0.4256,4.2657
98000,3,23,150,804,779,208,0.0017,0.0131,0.0853,0.4571,0.4429,4.3263
99000,1,21,114,790,813,226,0.0006,0.0121,0.0656,0.4543,0.4675,4.3761
100000,1,13,114,780,885,187,0.0006,0.0073,0.0636,0.4350,0.4936,4.4138
101000,1,9,107,749,965,139,0.0005,0.0049,0.0584,0.4091,0.5270,4.4571
102000,2,6,101,735,1026,128,0.0011,0.0032,0.0540,0.3930,0.5487,4.4850
103000,0,11,101,732,1054,112,0.0000,0.0058,0.0532,0.3857,0.5553,4.4905
104000,0,13,89,727,1073,103,0.0000,0.0068,0.0468,0.3822,0.5641,4.5037
105000,0,6,80,749,1109,80,0.0000,0.0031,0.0412,0.3853,0.5705,4.5231
106000,0,8,91,752,1139,36,0.0000,0.0040,0.0457,0.3779,0.5724,4.5186
107000,0,12,97,756,1147,23,0.0000,0.0060,0.0482,0.3757,0.5701,4.5099
108000,1,13,105,777,1138,11,0.0005,0.0064,0.0516,0.3820,0.5595,4.4936
109000,1,16,116,775,1114,13,0.0005,0.0079,0.0574,0.3833,0.5509,4.4763
110000,2,20,148,809,1063,0,0.0010,0.0098,0.0725,0.3962,0.5206,4.4256
111000,4,38,164,814,1020,1,0.0020,0.0186,0.0804,0.3990,0.5000,4.3765
112000,9,47,199,849,939,0,0.0044,0.0230,0.0974,0.4156,0.4596,4.3030
113000,17,68,232,874,854,0,0.0083,0.0333,0.1134,0.4274,0.4176,4.2127
114000,24,79,283,899,758,0,0.0117,0.0387,0.1385,0.4400,0.3710,4.1199
115000,36,107,324,919,659,1,0.0176,0.0523,0.1584,0.4494,0.3222,4.0064
116000,58,131,362,925,567,0,0.0284,0.0641,0.1772,0.4528,0.2775,3.8869
117000,75,159,400,926,485,0,0.0367,0.0778,0.1956,0.4528,0.2372,3.7760
118000,95,185,456,908,403,0,0.0464,0.0904,0.2228,0.4436,0.1969,3.6541
119000,120,221,497,882,325,1,0.0587,0.1081,0.2430,0.4313,0.1589,3.5237
120000,105,188,462,879,335,62,0.0533,0.0955,0.2346,0.4464,0.1701,3.5846
121000,106,183,423,859,375,62,0.0545,0.0940,0.2174,0.4414,0.1927,3.6238
122000,77,173,390,849,423,86,0.0403,0.0905,0.2040,0.4440,0.2212,3.7155
123000,71,128,373,866,453,103,0.0375,0.0677,0.1973,0.4580,0.2396,3.7943
124000,30,93,346,837,490,176,0.0167,0.0518,0.1927,0.4660,0.2728,3.9265
125000,22,76,319,857,518,176,0.0123,0.0424,0.1780,0.4782,0.2891,3.9894
126000,24,75,309,837,544,180,0.0134,0.0419,0.1727,0.4679,0.3041,4.0073
127000,17,50,256,815,577,236,0.0099,0.0292,0.1493,0.4752,0.3364,4.0991
128000,14,35,237,864,587,231,0.0081,0.0201,0.1364,0.4974,0.3379,4.1370
129000,14,35,204,831,621,243,0.0082,0.0205,0.1196,0.4874,0.3642,4.1789
130000,14,35,206,856,656,198,0.0079,0.0198,0.1166,0.4844,0.3713,4.1913
131000,14,38,191,813,705,197,0.0080,0.0216,0.1085,0.4617,0.4003,4.2249
132000,7,37,166,794,746,197,0.0040,0.0211,0.0949,0.4537,0.4263,4.2771
133000,11,36,173,807,822,147,0.0059,0.0195,0.0936,0.4365,0.4446,4.2942
134000,4,32,137,781,853,164,0.0022,0.0177,0.0758,0.4322,0.4721,4.3542
135000,3,28,130,763,890,153,0.0017,0.0154,0.0717,0.4206,0.4906,4.3831
136000,4,22,144,734,953,127,0.0022,0.0118,0.0775,0.3953,0.5132,4.4055
137000,1,29,124,752,979,120,0.0005,0.0154,0.0658,0.3989,0.5194,4.4212
138000,0,12,111,753,1006,116,0.0000,0.0064,0.0590,0.4001,0.5345,4.4628
139000,0,12,93,772,1054,85,0.0000,0.0062,0.0482,0.3998,0.5458,4.4852
140000,0,13,92,762,1068,72,0.0000,0.0067,0.0475,0.3938,0.5519,4.4910
141000,0,9,89,787,1100,41,0.0000,0.0045,0.0448,0.3965,0.5542,4.5003
142000,0,16,95,793,1092,35,0.0000,0.0080,0.0476,0.3973,0.5471,4.4835
143000,0,17,94,807,1105,16,0.0000,0.0084,0.0465,0.3989,0.5462,4.4829
144000,0,23,110,852,1057,0,0.0000,0.0113,0.0539,0.4172,0.5176,4.4412
145000,3,27,145,881,990,0,0.0015,0.0132,0.0709,0.4306,0.4839,4.3822
146000,7,39,173,913,912,0,0.0034,0.0191,0.0846,0.4467,0.4462,4.3131
147000,11,47,198,937,849,1,0.0054,0.0230,0.0970,0.4589,0.4158,4.2566
148000,17,53,239,955,783,0,0.0083,0.0259,0.1168,0.4665,0.3825,4.1891
149000,24,65,266,979,713,0,0.0117,0.0318,0.1299,0.4783,0.3483,4.1197
150000,36,82,308,968,653,0,0.0176,0.0401,0.1505,0.4729,0.3190,4.0357
150000,36,82,308,968,653,0,0.0176,0.0401,0.1505,0.4729,0.3190,4.0357
