step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
112000,b,61,287,0,287,0.1753,1,27,48,1165,32825
113000,b,53,299,0,299,0.1506,3,34,35,1172,33124
114000,b,44,307,0,307,0.1254,5,34,29,1185,33431
115000,b,49,296,0,296,0.1420,5,38,23,1173,33727
116000,b,26,319,0,319,0.0754,0,35,17,1196,34046
117000,b,30,317,0,317,0.0865,5,37,12,1205,34363
118000,b,29,317,0,317,0.0838,4,42,10,1212,34680
119000,b,21,318,0,318,0.0619,1,39,8,1216,34998
120000,b,22,316,0,316,0.0651,4,38,8,1206,35314
121000,b,16,325,0,325,0.0469,2,38,3,1220,35639
122000,b,24,316,0,316,0.0706,3,34,2,1220,35955
123000,b,18,317,0,317,0.0537,0,41,2,1203,36272
124000,b,31,307,0,307,0.0917,1,30,0,1198,36579
125000,b,16,331,0,331,0.0461,0,42,0,1212,36910
126000,b,15,320,0,320,0.0448,0,34,0,1210,37230
127000,b,17,326,0,326,0.0496,2,49,0,1205,37556
128000,b,17,324,0,324,0.0499,2,45,0,1215,37880
129000,b,14,325,0,325,0.0413,1,46,0,1218,38205
130000,b,19,314,0,314,0.0571,0,35,0,1210,38519
131000,b,17,318,0,318,0.0507,1,28,0,1204,38837
132000,b,18,329,0,329,0.0519,2,39,0,1215,39166
133000,b,17,320,0,320,0.0504,1,35,0,1214,39486
134000,b,21,320,0,320,0.0616,4,41,0,1207,39806
135000,b,10,326,0,326,0.0298,0,31,0,1219,40132
136000,b,19,323,0,323,0.0556,3,36,0,1218,40455
137000,b,19,320,0,320,0.0560,1,42,0,1212,40775
138000,b,24,313,0,313,0.0712,1,49,0,1192,41088
139000,b,22,321,0,321,0.0641,2,43,0,1204,41409
140000,b,18,317,0,317,0.0537,2,25,0,1209,41726
141000,b,15,332,0,332,0.0432,1,43,0,1218,42058
142000,b,18,321,0,321,0.0531,1,35,0,1225,42379
143000,b,17,319,0,319,0.0506,1,39,0,1212,42698
144000,b,21,315,0,315,0.0625,3,37,0,1199,43013
145000,b,16,324,0,324,0.0471,3,38,0,1202,43337
146000,b,20,324,0,324,0.0581,1,34,0,1220,43661
147000,b,13,326,0,326,0.0383,3,36,0,1220,43987
148000,b,17,320,0,320,0.0504,0,33,0,1220,44307
149000,b,17,319,0,319,0.0506,1,40,0,1203,44626
150000,b,10,327,0,327,0.0297,0,25,0,1220,44953
151000,b,14,325,0,325,0.0413,0,29,0,1219,45278
152000,b,18,319,0,319,0.0534,2,39,0,1200,45597
153000,b,22,321,0,321,0.0641,3,36,0,1209,45918
154000,b,17,320,0,320,0.0504,1,33,0,1208,46238
155000,b,14,328,0,328,0.0409,4,40,0,1210,46566
156000,b,21,316,0,316,0.0623,1,41,0,1202,46882
157000,b,15,329,0,329,0.0436,1,38,0,1222,47211
158000,b,16,328,0,328,0.0465,4,49,0,1224,47539
159000,b,17,318,0,318,0.0507,4,36,0,1225,47857
160000,b,13,330,0,330,0.0379,1,37,0,1243,48187
161000,b,16,314,0,314,0.0485,1,37,0,1217,48501
162000,b,7,329,0,329,0.0208,0,39,0,1217,48830
163000,b,15,323,0,323,0.0444,0,31,0,1224,49153
164000,b,27,315,0,315,0.0789,4,38,0,1212,49468
165000,b,12,320,0,320,0.0361,3,28,0,1207,49788
166000,b,22,326,0,326,0.0632,5,42,0,1213,50114
167000,b,13,318,0,318,0.0393,3,25,0,1212,50432
168000,b,12,324,0,324,0.0357,0,32,0,1204,50756
169000,b,22,318,0,318,0.0647,7,38,0,1189,51074
170000,b,17,324,0,324,0.0499,4,32,0,1204,51398
171000,b,15,327,0,327,0.0439,3,33,0,1215,51725
172000,b,14,323,0,323,0.0415,4,25,0,1219,52048
173000,b,18,319,0,319,0.0534,1,36,0,1204,52367
174000,b,19,324,0,324,0.0554,0,34,0,1217,52691
175000,b,10,322,0,322,0.0301,3,32,0,1202,53013
176000,b,25,320,0,320,0.0725,3,37,0,1207,53333
177000,b,15,326,0,326,0.0440,2,32,0,1221,53659
178000,b,15,320,0,320,0.0448,1,44,0,1200,53979
179000,b,18,314,0,314,0.0542,1,27,0,1195,54293
180000,b,21,322,0,322,0.0612,1,37,0,1193,54615
